candidate_id,nsn,candidate_mpn,risk_level,risk_rank,pass_count,fail_count,marginal_count,unknown_count,qpl_listed,gov_unit_price,gov_quantity,commercial_unit_price,commercial_basis_qty,price_delta_indicative,rationale,qualification_gap_count,qualification_gap_summary,source,composite_score,weight_coverage_pct,gates_failed,country_of_origin,manufacturer,digikey_pn,governing_spec_ref,enriched,lifecycle_status,distributor_count,gov_price_fiscal_year,rank_within_nsn
5905-00-493-1211__CHP2512K1003DBTC,5905-00-493-1211,CHP2512K1003DBTC,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Sfernice,716-CHP2512K1003DBTCTR-ND,MIL-PRF-39007,false,unknown,,,2
5905-00-493-1211__CHP2512K1003DNTC,5905-00-493-1211,CHP2512K1003DNTC,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Sfernice,716-CHP2512K1003DNTCTR-ND,MIL-PRF-39007,false,unknown,,,3
5905-00-493-1211__CMF60100K00DEEA,5905-00-493-1211,CMF60100K00DEEA,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,CMF60100K00DEEA-ND,MIL-PRF-39007,false,unknown,,,4
5905-00-493-1211__CMF60100K00DEEB,5905-00-493-1211,CMF60100K00DEEB,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,CMF60100K00DEEB-ND,MIL-PRF-39007,false,unknown,,,5
5905-00-493-1211__CMF60100K00DER6,5905-00-493-1211,CMF60100K00DER6,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,CMF60100K00DER6-ND,MIL-PRF-39007,false,unknown,,,6
5905-00-493-1211__CMF60100K00DERE,5905-00-493-1211,CMF60100K00DERE,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,CMF60100K00DERE-ND,MIL-PRF-39007,false,unknown,,,7
5905-00-493-1211__CMF60100K00DHEA,5905-00-493-1211,CMF60100K00DHEA,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,CMF60100K00DHEA-ND,MIL-PRF-39007,false,unknown,,,8
5905-00-493-1211__CMF60100K00DHR6,5905-00-493-1211,CMF60100K00DHR6,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,CMF60100K00DHR6-ND,MIL-PRF-39007,false,unknown,,,9
5905-00-493-1211__CMF60100K00DHRE,5905-00-493-1211,CMF60100K00DHRE,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,CMF60100K00DHRE-ND,MIL-PRF-39007,false,unknown,,,10
5905-00-493-1211__CMF60100K00BEBF,5905-00-493-1211,CMF60100K00BEBF,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BEBF-ND,MIL-PRF-39007,false,unknown,,,11
5905-00-493-1211__CMF60100K00BEEA,5905-00-493-1211,CMF60100K00BEEA,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BEEA-ND,MIL-PRF-39007,false,unknown,,,12
5905-00-493-1211__CMF60100K00BEEA70,5905-00-493-1211,CMF60100K00BEEA70,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BEEA70-ND,MIL-PRF-39007,false,unknown,,,13
5905-00-493-1211__CMF60100K00BER6,5905-00-493-1211,CMF60100K00BER6,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BER6-ND,MIL-PRF-39007,false,unknown,,,14
5905-00-493-1211__CMF60100K00BERE,5905-00-493-1211,CMF60100K00BERE,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BERE-ND,MIL-PRF-39007,false,unknown,,,15
5905-00-493-1211__CMF60100K00BHEA,5905-00-493-1211,CMF60100K00BHEA,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BHEA-ND,MIL-PRF-39007,false,unknown,,,16
5905-00-493-1211__CMF60100K00BHEB,5905-00-493-1211,CMF60100K00BHEB,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BHEB-ND,MIL-PRF-39007,false,unknown,,,17
5905-00-493-1211__CMF60100K00BHR6,5905-00-493-1211,CMF60100K00BHR6,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BHR6-ND,MIL-PRF-39007,false,unknown,,,18
5905-00-493-1211__CMF60100K00BHRE,5905-00-493-1211,CMF60100K00BHRE,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00BHRE-ND,MIL-PRF-39007,false,unknown,,,19
5905-00-493-1211__CMF60100K00CEEA,5905-00-493-1211,CMF60100K00CEEA,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00CEEA-ND,MIL-PRF-39007,false,unknown,,,20
5905-00-493-1211__CMF60100K00CEEB,5905-00-493-1211,CMF60100K00CEEB,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00CEEB-ND,MIL-PRF-39007,false,unknown,,,21
5905-00-493-1211__CMF60100K00CER6,5905-00-493-1211,CMF60100K00CER6,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,541-CMF60100K00CER6TR-ND,MIL-PRF-39007,false,unknown,,,22
5905-00-493-1211__CMF60100K00CERE,5905-00-493-1211,CMF60100K00CERE,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF60100K00CERE-ND,MIL-PRF-39007,false,unknown,,,23
5905-00-493-1211__CMF65100K00BEEB,5905-00-493-1211,CMF65100K00BEEB,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,541-CMF65100K00BEEBTR-ND,MIL-PRF-39007,false,unknown,,,24
5905-00-493-1211__CMF65100K00BER6,5905-00-493-1211,CMF65100K00BER6,medium,2,6,0,0,1,false,,,,,,Composite 57.5 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,57.5,40,,unknown,Vishay Dale,CMF65100K00BER6-ND,MIL-PRF-39007,false,unknown,,,25
"5905-01-173-4875__2CS 1R0 0,5%",5905-01-173-4875,"2CS 1R0 0,5%",low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,ATE Electronics s.r.l.,"6650-2CS1R00,5%-ND",MIL-PRF-39007,false,unknown,,,1
5905-01-173-4875__CPF11R0000DKE14,5905-01-173-4875,CPF11R0000DKE14,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,541-CPF11R0000DKE14-ND,MIL-PRF-39007,false,unknown,,,2
5905-01-173-4875__CPF31R0000DKB14,5905-01-173-4875,CPF31R0000DKB14,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Vishay Dale,541-CPF31R0000DKB14-ND,MIL-PRF-39007,false,unknown,,,3
5905-01-173-4875__CRT0805-DY-1R00ELF,5905-01-173-4875,CRT0805-DY-1R00ELF,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Bourns Inc.,118-CRT0805-DY-1R00ELFTR-ND,MIL-PRF-39007,false,unknown,,,4
5905-01-173-4875__CSRT0603DT1R00,5905-01-173-4875,CSRT0603DT1R00,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Stackpole Electronics Inc,738-CSRT0603DT1R00TR-ND,MIL-PRF-39007,false,unknown,,,5
5905-01-173-4875__ERJ-UP6D1R00V,5905-01-173-4875,ERJ-UP6D1R00V,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 23%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,23,,unknown,Panasonic Industry,10-ERJ-UP6D1R00VTR-ND,MIL-PRF-39007,false,unknown,,,6
5905-01-173-4875__ERJ-UP8D1R00V,5905-01-173-4875,ERJ-UP8D1R00V,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Panasonic Industry,10-ERJ-UP8D1R00VTR-ND,MIL-PRF-39007,false,unknown,,,7
5905-01-173-4875__MAW1R0000D,5905-01-173-4875,MAW1R0000D,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,VPG Foil Resistors,804-MAW1R0000D-ND,MIL-PRF-39007,false,unknown,,,8
5905-01-173-4875__MCW1R0000D,5905-01-173-4875,MCW1R0000D,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,VPG Foil Resistors,804-MCW1R0000D-ND,MIL-PRF-39007,false,unknown,,,9
5905-01-173-4875__MWW10DT1R00,5905-01-173-4875,MWW10DT1R00,low,1,6,0,0,1,false,,,,,,Composite 0.0 (coverage 40%). Meets 6 of 7 measurable requirements; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,0,40,,unknown,Stackpole Electronics Inc,MWW10DT1R00-ND,MIL-PRF-39007,false,unknown,,,10
5905-01-173-4875__AC0805DR-071RL,5905-01-173-4875,AC0805DR-071RL,medium,2,5,1,0,1,false,,,,,,Composite 42.5 (coverage 40%). Meets 5 of 7 measurable requirements; fails temperature_coefficient; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,42.5,40,,unknown,YAGEO,13-AC0805DR-071RL-ND,MIL-PRF-39007,false,unknown,,,11
5905-01-173-4875__AC1206DR-071RL,5905-01-173-4875,AC1206DR-071RL,medium,2,5,1,0,1,false,,,,,,Composite 42.5 (coverage 40%). Meets 5 of 7 measurable requirements; fails temperature_coefficient; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,42.5,40,,unknown,YAGEO,13-AC1206DR-071RL-ND,MIL-PRF-39007,false,unknown,,,12
5905-01-173-4875__AF1206DR-071RL,5905-01-173-4875,AF1206DR-071RL,medium,2,5,1,0,1,false,,,,,,Composite 42.5 (coverage 40%). Meets 5 of 7 measurable requirements; fails temperature_coefficient; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,42.5,40,,unknown,YAGEO,13-AF1206DR-071RL-ND,MIL-PRF-39007,false,unknown,,,13
5905-01-173-4875__ERJ-H3QD1R00V,5905-01-173-4875,ERJ-H3QD1R00V,medium,2,5,1,0,1,false,,,,,,Composite 42.5 (coverage 40%). Meets 5 of 7 measurable requirements; fails temperature_coefficient; 1 unknown. 6 qualification clauses under MIL-PRF-39007 require testing to verify. lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,42.5,40,,unknown,Panasonic Industry,10-ERJ-H3QD1R00VTR-ND,MIL-PRF-39007,false,unknown,,,14
